event_id,user_id,mode,game_name,learning_time_ms,number_range,start,end,skill_id,type
14276,347,NORMAL,Landing,8455.0,R1000,2022-09-28T06:26:56.971Z,2022-09-28T06:27:58.362Z,181.0,task
14277,347,FREE_TRAINING,Subitizing,2415.0,R10,2022-09-29T06:27:43.100Z,2022-09-29T06:27:51.850Z,0.0,task
14278,347,FREE_TRAINING,Series,18979.0,R10,2022-09-30T06:25:23.157Z,2022-09-30T06:25:42.123Z,0.0,task
14279,347,FREE_TRAINING,Comparison,682.0,R10,2022-10-03T06:27:28.505Z,2022-10-03T06:27:32.534Z,0.0,task
14280,347,FREE_TRAINING,Comparison,850.0,R10,2022-10-04T06:25:17.668Z,2022-10-04T06:25:21.190Z,0.0,task
14281,347,FREE_TRAINING,Comparison,816.0,R10,2022-10-04T06:25:56.015Z,2022-10-04T06:25:57.768Z,0.0,task
14282,347,FREE_TRAINING,Comparison,664.0,R10,2022-10-04T06:27:08.360Z,2022-10-04T06:27:10.320Z,0.0,task
14283,347,FREE_TRAINING,Calculator: Division,3000.0,R10,2022-10-06T06:37:45.011Z,2022-10-06T06:37:47.996Z,0.0,task
14284,347,FREE_TRAINING,Calculator: Division,5707.0,R10,2022-10-07T06:30:37.533Z,2022-10-07T06:30:43.222Z,0.0,task
14285,347,FREE_TRAINING,Plus-minus,39794.0,R10,2022-10-10T06:32:08.773Z,2022-10-10T06:32:48.282Z,0.0,task
14286,347,FREE_TRAINING,Series,40070.0,R10,2022-10-11T06:32:51.139Z,2022-10-11T06:33:31.198Z,0.0,task
14287,347,FREE_TRAINING,Series,29302.0,R10,2022-10-13T06:33:41.114Z,2022-10-13T06:34:10.402Z,0.0,task
14288,347,FREE_TRAINING,Plus-minus,62369.0,R10,2022-10-14T06:32:17.456Z,2022-10-14T06:33:19.746Z,0.0,task
14289,347,FREE_TRAINING,Scale: Conversion,5312.0,R10,2022-10-14T06:44:50.012Z,2022-10-14T06:44:55.317Z,0.0,task
14290,347,,,,,2022-10-24T11:43:38.340Z,2022-10-24T11:44:42.956Z,,TRAINING_SELECTOR
14291,347,FREE_TRAINING,Plus-minus,150146.0,R10,2022-10-26T06:28:14.031Z,2022-10-26T06:30:47.627Z,0.0,task
14292,347,FREE_TRAINING,Series,29229.0,R10,2022-10-27T06:32:33.420Z,2022-10-27T06:33:02.641Z,0.0,task
14293,347,FREE_TRAINING,Subitizing,2114.0,R10,2022-10-31T07:25:57.711Z,2022-10-31T07:26:01.637Z,0.0,task
14294,347,FREE_TRAINING,Comparison,731.0,R10,2022-11-01T07:30:44.768Z,2022-11-01T07:34:21.381Z,0.0,task
14295,347,FREE_TRAINING,Comparison,1148.0,R10,2022-11-10T07:29:36.820Z,2022-11-10T07:29:46.009Z,0.0,task
14296,347,FREE_TRAINING,Comparison,764.0,R10,2022-11-10T07:43:24.446Z,2022-11-10T07:43:40.449Z,0.0,task
14297,347,FREE_TRAINING,Comparison,782.0,R10,2022-11-14T07:35:28.073Z,2022-11-14T07:35:29.639Z,0.0,task
14298,347,FREE_TRAINING,Conversion,21927.0,R10,2022-11-16T07:35:46.466Z,2022-11-16T07:36:08.377Z,0.0,task
14299,347,FREE_TRAINING,Comparison,882.0,R10,2022-12-06T08:38:57.283Z,2022-12-06T08:38:59.587Z,0.0,task
14300,347,FREE_TRAINING,Comparison,798.0,R10,2022-12-07T07:32:52.393Z,2022-12-07T07:32:54.106Z,0.0,task
14301,347,FREE_TRAINING,Estimation on Number Line,1998.0,R10,2022-12-09T07:43:41.507Z,2022-12-09T07:43:43.492Z,0.0,task
14302,347,FREE_TRAINING,Subitizing,5396.0,R10,2022-12-12T07:33:23.716Z,2022-12-12T07:33:30.047Z,0.0,task
14303,347,FREE_TRAINING,Estimation on Number Line,2620.0,R10,2022-12-19T07:39:23.305Z,2022-12-19T07:39:25.915Z,0.0,task
14304,347,FREE_TRAINING,Estimation on Number Line,2246.0,R10,2022-12-19T12:27:08.196Z,2022-12-19T12:27:10.424Z,0.0,task
14305,347,FREE_TRAINING,Estimation on Number Line,55344.0,R10,2023-01-10T07:32:03.393Z,2023-01-10T07:32:58.709Z,0.0,task
14306,347,FREE_TRAINING,Comparison,948.0,R10,2023-01-17T07:40:41.820Z,2023-01-17T07:40:44.690Z,0.0,task
14307,347,FREE_TRAINING,Comparison,915.0,R10,2023-01-18T07:41:06.649Z,2023-01-18T07:41:08.515Z,0.0,task
14308,347,FREE_TRAINING,Comparison,1764.0,R10,2023-01-19T07:32:48.550Z,2023-01-19T07:32:51.450Z,0.0,task
14309,347,FREE_TRAINING,Scale: Decomposition,23903.0,R10,2023-01-23T07:49:44.506Z,2023-01-23T07:50:09.809Z,0.0,task
14310,347,FREE_TRAINING,Scale: Decomposition,3452.0,R10,2023-01-25T07:31:25.165Z,2023-01-25T07:31:28.606Z,0.0,task
14311,347,FREE_TRAINING,Shelf: Jump Ahead,17449.0,R10,2023-01-25T07:37:03.358Z,2023-01-25T07:37:20.792Z,0.0,task
14312,347,FREE_TRAINING,Completion,13288.0,R10,2023-01-25T07:55:34.837Z,2023-01-25T07:55:48.114Z,0.0,task
14313,347,,,,,2023-01-30T07:36:40.776Z,,,TRAINING_SELECTOR
14314,347,FREE_TRAINING,Scale: Composition,55371.0,R10,2023-01-30T07:38:48.962Z,2023-01-30T07:43:52.936Z,0.0,task
14315,347,FREE_TRAINING,Landing,6093.0,R10,2023-01-30T07:47:54.315Z,2023-01-30T07:48:06.300Z,0.0,task
14316,347,FREE_TRAINING,Plus-minus,9841.0,R10,2023-02-07T08:16:03.662Z,2023-02-07T08:16:13.245Z,0.0,task
14317,348,NORMAL,Subitizing,13094.0,R10,2020-03-23T11:55:08.945Z,2020-03-23T11:56:39.729Z,1.0,task
14318,348,NORMAL,Conversion,15151.0,R10,2020-03-24T12:32:46.829Z,2020-03-24T12:33:00.703Z,4.0,task
14319,348,NORMAL,Landing,7210.0,R10,2020-03-25T18:00:16.967Z,2020-03-25T18:00:36.388Z,19.0,task
14321,348,NORMAL,Landing,6099.0,R20,2020-03-27T17:26:01.809Z,2020-03-27T17:26:12.235Z,49.0,task
14322,348,NORMAL,Landing,6071.0,R20,2020-04-06T11:30:09.129Z,2020-04-06T11:31:23.545Z,49.0,task
14323,348,NORMAL,Landing,6117.0,R20,2020-04-06T11:33:21.728Z,2020-04-06T11:33:47.365Z,49.0,task
14324,348,NORMAL,Landing,7461.0,R20,2020-04-09T10:51:24.374Z,2020-04-09T10:51:58.998Z,51.0,task
14325,348,END_OF_NR,Distance,34051.0,R20,2020-04-15T10:14:19.375Z,2020-04-15T10:15:00.882Z,44.0,task
14326,348,END_OF_NR,Comparison,3300.0,R20,2020-04-17T17:38:38.552Z,2020-04-17T17:39:42.832Z,42.0,task
14327,348,END_OF_NR,Landing,6084.0,R20,2020-04-23T14:23:22.985Z,2020-04-23T14:23:37.345Z,50.0,task
14328,348,END_OF_NR,Conversion,10089.0,R20,2020-05-02T14:59:58.020Z,2020-05-02T15:00:08.333Z,37.0,task
14329,348,END_OF_NR,Conversion,8751.0,R20,2020-05-03T16:39:44.756Z,2020-05-03T16:39:53.529Z,37.0,task
14330,348,END_OF_NR,Conversion,6490.0,R20,2020-05-04T10:15:59.853Z,2020-05-04T10:16:06.319Z,37.0,task
14331,348,END_OF_NR,Comparison,2289.0,R20,2020-05-07T19:03:32.089Z,2020-05-07T19:05:23.188Z,33.0,task
14332,348,END_OF_NR,Conversion,3458.0,R20,2020-05-08T08:34:37.576Z,2020-05-08T08:34:41.249Z,35.0,task
14333,348,END_OF_NR,Distance,12020.0,R20,2020-05-10T18:16:35.403Z,2020-05-10T18:16:47.502Z,45.0,task
14334,349,NORMAL,Subitizing,8487.0,R10,2020-06-15T17:55:57.627Z,2020-06-15T17:57:43.072Z,1.0,task
14335,349,NORMAL,Landing,7052.0,R20,2020-06-16T13:26:25.771Z,2020-06-16T13:26:35.713Z,51.0,task
14336,349,NORMAL,Calculator,8220.0,R20,2020-06-16T15:50:03.901Z,2020-06-16T15:50:14.304Z,71.0,task
14337,349,NORMAL,Landing,6074.0,R100,2020-06-16T16:27:51.480Z,2020-06-16T16:28:05.175Z,112.0,task
14338,349,NORMAL,Calculator,10790.0,R100,2020-06-16T16:33:01.648Z,2020-06-16T16:33:28.776Z,122.0,task
14339,349,NORMAL,Landing,6091.0,R100,2020-06-17T12:21:25.646Z,2020-06-17T12:21:51.907Z,112.0,task
14340,349,NORMAL,Calculator,14518.0,R100,2020-06-17T12:52:57.326Z,2020-06-17T12:53:12.039Z,133.0,task
14341,349,END_OF_NR,Landing,6107.0,R100,2020-06-18T11:38:51.887Z,2020-06-18T11:39:14.247Z,109.0,task
14342,349,FAVORITE,Scale: Subtraction,35726.0,R100,2020-06-18T13:20:29.958Z,2020-06-18T13:21:05.148Z,128.0,task
14343,349,END_OF_NR,Distance,8672.0,R100,2020-06-19T15:34:18.693Z,2020-06-19T15:34:27.528Z,104.0,task
14344,349,NORMAL,Landing,6072.0,R1000,2020-06-20T09:53:17.294Z,2020-06-20T09:53:25.695Z,179.0,task
14345,349,NORMAL,Landing,7617.0,R1000,2020-06-20T12:06:28.821Z,2020-06-20T12:07:19.402Z,181.0,task
14347,349,END_OF_NR,Estimation on Number Line,2758.0,R1000,2020-06-24T10:58:43.626Z,2020-06-24T10:58:46.586Z,172.0,task
14348,349,END_OF_NR,Secret Number,78982.0,R1000,2020-06-24T11:05:54.324Z,2020-06-24T11:07:17.800Z,178.0,task
14349,349,END_OF_NR,Estimation on Number Line,2741.0,R1000,2020-06-25T15:07:57.807Z,2020-06-25T15:08:00.660Z,172.0,task
14351,349,END_OF_NR,Secret Number,142038.0,R1000,2020-06-26T10:05:11.248Z,2020-06-26T10:07:33.454Z,178.0,task
14352,349,END_OF_NR,Estimation on Number Line,4222.0,R1000,2020-06-27T11:43:14.074Z,2020-06-27T11:43:18.453Z,172.0,task
14353,349,END_OF_NR,Conversion,5079.0,R1000,2020-06-28T08:43:26.176Z,2020-06-28T08:43:31.493Z,170.0,task
14354,349,END_OF_NR,Distance,11078.0,R1000,2020-06-30T14:13:18.217Z,2020-06-30T14:13:29.389Z,175.0,task
14355,349,END_OF_NR,Estimation on Number Line,3693.0,R1000,2020-07-01T10:41:34.905Z,2020-07-01T10:41:38.703Z,172.0,task
14356,349,NORMAL,Scale: Subtraction,90690.0,R1000,2020-07-01T11:26:55.362Z,2020-07-01T11:28:26.168Z,230.0,task
14357,349,END_OF_NR,Landing,7951.0,R1000,2020-07-02T11:11:06.277Z,2020-07-02T11:11:15.804Z,181.0,task
14358,349,NORMAL,Scale: Subtraction,46155.0,R1000,2020-07-02T13:33:20.779Z,2020-07-02T13:34:07.025Z,230.0,task
14359,349,NORMAL,Scale: Subtraction,163619.0,R1000,2020-07-02T13:41:45.711Z,2020-07-02T13:45:27.348Z,230.0,task
14360,349,END_OF_NR,Landing,6076.0,R1000,2020-07-03T11:07:24.637Z,2020-07-03T11:07:32.316Z,180.0,task
14361,349,END_OF_NR,Landing,6083.0,R1000,2020-07-04T14:33:21.653Z,2020-07-04T14:33:32.339Z,180.0,task
14362,349,END_OF_NR,Comparison,1250.0,R1000,2020-07-05T08:08:36.498Z,2020-07-05T08:08:39.176Z,166.0,task
14363,349,END_OF_NR,Comparison,850.0,R1000,2020-07-06T07:27:16.722Z,2020-07-06T07:27:18.816Z,166.0,task
14364,349,NORMAL,Scale: Subtraction,24604.0,R1000,2020-07-06T10:18:55.371Z,2020-07-06T10:19:20.160Z,230.0,task
14365,349,END_OF_NR,Secret Number,58778.0,R1000,2020-07-11T08:49:40.072Z,2020-07-11T08:50:39.026Z,178.0,task
14366,349,END_OF_NR,Distance,9331.0,R1000,2020-07-11T09:59:59.683Z,2020-07-11T10:00:09.159Z,175.0,task
14367,349,END_OF_NR,Distance,9002.0,R1000,2020-07-12T09:39:06.592Z,2020-07-12T09:39:15.806Z,175.0,task
14368,349,END_OF_NR,Landing,6067.0,R1000,2020-07-17T08:52:00.543Z,2020-07-17T08:52:08.601Z,179.0,task
14369,349,END_OF_NR,Distance,28854.0,R1000,2020-07-18T11:07:21.534Z,2020-07-18T11:07:50.621Z,176.0,task
14370,349,NORMAL,Scale: Subtraction,45014.0,R1000,2020-07-18T14:58:06.272Z,2020-07-18T14:58:51.481Z,230.0,task
14371,349,END_OF_NR,Order,5095.0,R1000,2020-07-19T09:31:49.158Z,2020-07-19T09:31:54.449Z,177.0,task
14372,349,NORMAL,Calculator: Division,22740.0,R100,2020-07-19T10:22:52.188Z,2020-07-19T10:23:14.996Z,158.0,task
14373,349,END_OF_NR,Secret Number,118037.0,R1000,2020-07-24T10:57:16.877Z,2020-07-24T10:59:15.216Z,178.0,task
14374,349,END_OF_NR,Estimation on Number Line,5146.0,R1000,2020-07-26T15:34:52.732Z,2020-07-26T15:34:58.130Z,172.0,task
14375,349,END_OF_NR,Secret Number,49815.0,R1000,2020-07-29T09:46:19.590Z,2020-07-29T09:47:09.577Z,178.0,task
14376,349,END_OF_NR,Landing,6107.0,R10,2020-08-13T14:52:42.045Z,2020-08-13T14:52:50.379Z,0.0,task
14377,349,END_OF_NR,Landing,6060.0,R10,2020-08-13T14:58:56.503Z,2020-08-13T14:59:04.649Z,0.0,task
14379,349,END_OF_NR,Distance,15283.0,R10,2020-08-14T13:25:41.717Z,2020-08-14T13:25:57.181Z,0.0,task
14380,349,END_OF_NR,Landing,6055.0,R10,2020-08-14T14:22:31.628Z,2020-08-14T14:22:39.028Z,0.0,task
14382,349,END_OF_NR,Conversion,4840.0,R10,2020-08-15T14:26:10.321Z,2020-08-15T14:26:15.377Z,0.0,task
14383,349,END_OF_NR,Comparison,872.0,R10,2020-08-16T07:37:01.591Z,2020-08-16T07:37:04.133Z,0.0,task
14384,349,END_OF_NR,Conversion,14606.0,R10,2020-08-17T17:28:30.734Z,2020-08-17T17:28:45.536Z,0.0,task
14385,349,END_OF_NR,Conversion,29433.0,R10,2020-08-18T10:37:57.006Z,2020-08-18T10:38:26.666Z,0.0,task
14386,349,END_OF_NR,Distance,19916.0,R1000,2020-08-19T12:00:45.246Z,2020-08-19T12:01:05.317Z,176.0,task
14387,349,END_OF_NR,Conversion,4692.0,R1000,2020-08-21T13:25:02.235Z,2020-08-21T13:25:07.144Z,170.0,task
14388,349,END_OF_NR,Conversion,7633.0,R1000,2020-09-15T16:20:25.360Z,2020-09-15T16:20:33.185Z,170.0,task
14389,349,END_OF_NR,Landing,7767.0,R1000,2020-09-16T11:28:07.053Z,2020-09-16T11:28:23.872Z,181.0,task
14390,349,NORMAL,Scale: Subtraction,33908.0,R1000,2020-09-16T11:40:30.052Z,2020-09-16T11:41:04.135Z,230.0,task
14391,349,END_OF_NR,Conversion,3132.0,R1000,2020-09-19T10:36:17.761Z,2020-09-19T10:36:21.091Z,169.0,task
14392,349,END_OF_NR,Order,3149.0,R1000,2020-09-25T12:36:56.784Z,2020-09-25T12:37:00.092Z,177.0,task
14393,349,END_OF_NR,Estimation,1801.0,R1000,2020-10-17T10:27:46.742Z,2020-10-17T10:27:50.850Z,167.0,task
14394,349,END_OF_NR,Conversion,6896.0,R1000,2020-11-02T13:25:06.838Z,2020-11-02T13:25:14.350Z,170.0,task
14395,349,END_OF_NR,Conversion,7564.0,R1000,2020-11-02T15:57:07.936Z,2020-11-02T15:57:15.693Z,170.0,task
14397,349,END_OF_NR,Comparison,865.0,R1000,2020-11-03T16:52:37.251Z,2020-11-03T16:52:40.690Z,166.0,task
14398,349,END_OF_NR,Landing,8329.0,R1000,2020-11-04T17:14:06.904Z,2020-11-04T17:14:17.025Z,181.0,task
14399,349,END_OF_NR,Distance,20787.0,R1000,2020-11-07T10:55:59.023Z,2020-11-07T10:56:20.073Z,176.0,task
14400,349,END_OF_NR,Conversion,7664.0,R1000,2020-11-08T08:16:53.884Z,2020-11-08T08:17:01.731Z,170.0,task
14401,349,END_OF_NR,Order,4093.0,R1000,2020-11-11T16:06:34.550Z,2020-11-11T16:06:38.794Z,177.0,task
14402,349,END_OF_NR,Conversion,13450.0,R1000,2020-11-12T14:57:02.033Z,2020-11-12T14:57:15.680Z,171.0,task
14403,349,END_OF_NR,Conversion,9971.0,R1000,2020-11-13T16:16:31.599Z,2020-11-13T16:16:41.809Z,171.0,task
14404,349,END_OF_NR,Conversion,11934.0,R1000,2020-11-14T07:41:04.513Z,2020-11-14T07:41:16.651Z,170.0,task
14405,349,END_OF_NR,Landing,7610.0,R1000,2020-11-15T10:59:56.625Z,2020-11-15T11:00:06.246Z,181.0,task
14406,349,END_OF_NR,Distance,24383.0,R1000,2020-11-18T13:37:53.408Z,2020-11-18T13:38:17.969Z,175.0,task
14407,349,END_OF_NR,Distance,15265.0,R1000,2020-11-20T14:52:25.654Z,2020-11-20T14:52:41.124Z,176.0,task
14408,349,END_OF_NR,Secret Number,69548.0,R1000,2020-11-21T10:53:58.169Z,2020-11-21T10:55:07.907Z,178.0,task
14409,349,END_OF_NR,Landing,6051.0,R1000,2020-11-24T16:20:19.122Z,2020-11-24T16:20:26.294Z,179.0,task
14410,349,END_OF_NR,Landing,6050.0,R1000,2020-11-28T08:21:32.098Z,2020-11-28T08:21:40.698Z,179.0,task
14411,349,END_OF_NR,Conversion,17965.0,R1000,2020-11-28T10:07:03.265Z,2020-11-28T10:07:21.428Z,171.0,task
14412,349,END_OF_NR,Distance,7633.0,R1000,2020-11-28T13:16:21.864Z,2020-11-28T13:16:29.661Z,175.0,task
14413,349,END_OF_NR,Secret Number,75066.0,R1000,2020-12-02T11:59:31.087Z,2020-12-02T12:00:46.561Z,178.0,task
14414,349,END_OF_NR,Landing,8184.0,R1000,2020-12-03T16:27:26.138Z,2020-12-03T16:27:35.319Z,181.0,task
14415,349,END_OF_NR,Landing,6050.0,R1000,2020-12-04T18:30:10.057Z,2020-12-04T18:30:17.249Z,179.0,task
14416,349,END_OF_NR,Order,3116.0,R1000,2020-12-05T08:16:20.781Z,2020-12-05T08:16:24.099Z,177.0,task
14417,349,END_OF_NR,Conversion,10615.0,R1000,2020-12-06T17:49:17.076Z,2020-12-06T17:49:27.895Z,171.0,task
14418,349,END_OF_NR,Landing,8116.0,R1000,2020-12-07T15:24:17.578Z,2020-12-07T15:24:27.206Z,181.0,task
14420,349,END_OF_NR,Estimation,2699.0,R1000,2020-12-07T19:01:45.841Z,2020-12-07T19:01:52.341Z,167.0,task
14421,349,END_OF_NR,Conversion,3524.0,R1000,2020-12-08T11:40:23.430Z,2020-12-08T11:40:27.157Z,170.0,task
14422,349,END_OF_NR,Estimation,1017.0,R1000,2020-12-09T11:28:46.368Z,2020-12-09T11:28:48.811Z,167.0,task
14424,349,END_OF_NR,Distance,9748.0,R1000,2020-12-10T06:00:24.737Z,2020-12-10T06:00:34.721Z,175.0,task
14425,349,END_OF_NR,Conversion,4633.0,R1000,2020-12-14T07:20:41.899Z,2020-12-14T07:20:46.738Z,170.0,task
14426,349,END_OF_NR,Secret Number,24302.0,R1000,2020-12-16T07:57:09.984Z,2020-12-16T07:57:34.490Z,178.0,task
14427,349,END_OF_NR,Estimation,4145.0,R1000,2021-01-20T14:33:58.361Z,2021-01-20T14:34:03.519Z,167.0,task
14428,349,END_OF_NR,Landing,8337.0,R1000,2021-01-26T14:26:48.122Z,2021-01-26T14:27:01.704Z,181.0,task
14429,349,END_OF_NR,Landing,6082.0,R1000,2021-02-04T17:26:27.899Z,2021-02-04T17:26:40.955Z,179.0,task
14430,349,END_OF_NR,Conversion,3954.0,R1000,2021-02-05T15:35:39.248Z,2021-02-05T15:35:43.503Z,170.0,task
14431,349,END_OF_NR,Secret Number,68174.0,R1000,2021-02-13T16:04:54.270Z,2021-02-13T16:06:02.705Z,178.0,task
14432,349,END_OF_NR,Conversion,6966.0,R1000,2021-02-14T15:09:38.559Z,2021-02-14T15:09:45.724Z,169.0,task
14433,349,END_OF_NR,Distance,10569.0,R1000,2021-02-16T12:15:36.485Z,2021-02-16T12:15:47.188Z,176.0,task
14434,349,END_OF_NR,Landing,6075.0,R1000,2021-02-17T09:09:14.705Z,2021-02-17T09:09:21.985Z,179.0,task
14435,349,END_OF_NR,Comparison,783.0,R1000,2021-02-18T09:37:12.010Z,2021-02-18T09:37:13.998Z,166.0,task
14436,349,END_OF_NR,Conversion,2271.0,R1000,2021-02-19T08:18:31.262Z,2021-02-19T08:18:33.724Z,170.0,task
14437,349,END_OF_NR,Landing,6081.0,R1000,2021-02-20T16:28:55.975Z,2021-02-20T16:29:03.987Z,179.0,task
14438,349,END_OF_NR,Conversion,11681.0,R1000,2021-02-21T08:46:50.718Z,2021-02-21T08:47:02.700Z,171.0,task
14439,349,END_OF_NR,Estimation,2624.0,R1000,2021-02-22T07:52:33.471Z,2021-02-22T07:52:36.479Z,167.0,task
14440,349,END_OF_NR,Conversion,5362.0,R1000,2021-02-24T18:23:49.709Z,2021-02-24T18:23:55.261Z,170.0,task
14441,349,END_OF_NR,Estimation on Number Line,1494.0,R1000,2021-02-25T17:42:05.118Z,2021-02-25T17:42:06.866Z,172.0,task
14442,349,END_OF_NR,Landing,6080.0,R1000,2021-02-26T14:54:01.993Z,2021-02-26T14:54:10.052Z,179.0,task
14443,349,END_OF_NR,Conversion,3466.0,R1000,2021-02-26T14:57:44.833Z,2021-02-26T14:57:48.506Z,170.0,task
14444,349,NORMAL,Scale: Subtraction,14883.0,R1000,2021-02-26T19:20:41.592Z,2021-02-26T19:20:56.663Z,230.0,task
14445,349,END_OF_NR,Estimation on Number Line,5296.0,R1000,2021-03-02T14:21:43.140Z,2021-03-02T14:21:58.386Z,172.0,task
14446,349,END_OF_NR,Conversion,3423.0,R1000,2021-03-04T15:52:47.964Z,2021-03-04T15:52:51.572Z,170.0,task
14447,349,END_OF_NR,Distance,15397.0,R1000,2021-03-05T14:28:14.124Z,2021-03-05T14:28:29.716Z,175.0,task
14448,349,END_OF_NR,Estimation,1245.0,R1000,2021-03-06T17:58:26.216Z,2021-03-06T17:58:28.106Z,167.0,task
14450,349,END_OF_NR,Comparison,820.0,R1000,2021-03-09T14:35:52.253Z,2021-03-09T14:35:54.661Z,166.0,task
14451,349,NORMAL,Scale: Subtraction,3133.0,R1000,2021-03-09T14:54:13.783Z,2021-03-09T14:54:17.080Z,230.0,task
14452,349,END_OF_NR,Distance,17877.0,R1000,2021-03-11T18:07:57.380Z,2021-03-11T18:08:15.593Z,175.0,task
14453,349,END_OF_NR,Estimation,1784.0,R1000,2021-03-13T19:30:55.497Z,2021-03-13T19:30:57.492Z,167.0,task
14454,349,END_OF_NR,Landing,6086.0,R1000,2021-03-14T13:04:00.479Z,2021-03-14T13:04:07.686Z,179.0,task
14455,349,END_OF_NR,Order,4142.0,R1000,2021-03-15T17:05:47.659Z,2021-03-15T17:05:51.997Z,177.0,task
14456,349,END_OF_NR,Landing,6124.0,R1000,2021-03-16T14:13:01.043Z,2021-03-16T14:13:08.222Z,180.0,task
14457,349,END_OF_NR,Landing,6086.0,R1000,2021-03-17T11:32:35.583Z,2021-03-17T11:32:43.213Z,179.0,task
14458,349,END_OF_NR,Landing,6098.0,R1000,2021-03-18T11:40:59.665Z,2021-03-18T11:41:05.967Z,180.0,task
14459,349,END_OF_NR,Order,2290.0,R1000,2021-03-19T11:08:27.230Z,2021-03-19T11:08:29.710Z,177.0,task
14460,349,END_OF_NR,Conversion,3141.0,R1000,2021-03-19T16:42:55.188Z,2021-03-19T16:42:58.495Z,169.0,task
14461,349,END_OF_NR,Order,2722.0,R1000,2021-03-20T08:38:49.997Z,2021-03-20T08:38:52.900Z,177.0,task
14462,349,END_OF_NR,Secret Number,61661.0,R1000,2021-03-20T09:22:59.807Z,2021-03-20T09:24:01.750Z,178.0,task
14463,349,END_OF_NR,Secret Number,48113.0,R1000,2021-03-21T06:40:56.188Z,2021-03-21T06:41:52.912Z,178.0,task
14464,349,END_OF_NR,Estimation on Number Line,1623.0,R1000,2021-03-22T08:06:17.591Z,2021-03-22T08:06:19.563Z,172.0,task
14465,349,END_OF_NR,Conversion,15096.0,R1000,2021-03-23T07:44:47.558Z,2021-03-23T07:45:02.948Z,169.0,task
14466,349,END_OF_NR,Conversion,6478.0,R1000,2021-03-24T07:41:20.176Z,2021-03-24T07:41:26.867Z,171.0,task
14467,349,END_OF_NR,Distance,11738.0,R1000,2021-03-25T10:55:50.555Z,2021-03-25T10:56:02.482Z,175.0,task
14468,349,END_OF_NR,Distance,12271.0,R1000,2021-03-26T06:27:42.194Z,2021-03-26T06:27:54.592Z,176.0,task
14469,349,END_OF_NR,Secret Number,42840.0,R1000,2021-03-27T16:49:01.838Z,2021-03-27T16:49:48.779Z,178.0,task
14470,349,END_OF_NR,Conversion,7820.0,R1000,2021-03-28T09:54:40.810Z,2021-03-28T09:54:49.051Z,171.0,task
14472,349,END_OF_NR,Order,2418.0,R1000,2021-03-29T16:40:31.674Z,2021-03-29T16:40:34.285Z,177.0,task
14473,349,END_OF_NR,Landing,6101.0,R1000,2021-03-30T13:35:18.841Z,2021-03-30T13:35:26.315Z,180.0,task
14474,349,END_OF_NR,Conversion,9511.0,R1000,2021-03-31T10:34:54.208Z,2021-03-31T10:35:03.939Z,171.0,task
14475,349,END_OF_NR,Order,3616.0,R1000,2021-04-02T10:55:11.404Z,2021-04-02T10:55:15.204Z,177.0,task
14476,349,END_OF_NR,Landing,7481.0,R1000,2021-04-03T16:11:22.245Z,2021-04-03T16:11:30.654Z,181.0,task
14477,349,END_OF_NR,Order,3985.0,R1000,2021-04-04T17:56:47.611Z,2021-04-04T17:56:51.796Z,177.0,task
14478,349,END_OF_NR,Landing,6051.0,R1000,2021-04-05T15:35:05.531Z,2021-04-05T15:35:13.271Z,179.0,task
14479,349,END_OF_NR,Landing,8227.0,R1000,2021-04-06T13:08:35.192Z,2021-04-06T13:08:44.759Z,181.0,task
14480,349,END_OF_NR,Landing,6087.0,R1000,2021-04-07T10:31:00.404Z,2021-04-07T10:31:07.347Z,180.0,task
14481,349,END_OF_NR,Conversion,2699.0,R1000,2021-04-08T14:00:47.651Z,2021-04-08T14:00:50.564Z,169.0,task
14482,349,END_OF_NR,Distance,5254.0,R1000,2021-04-09T12:31:14.086Z,2021-04-09T12:31:19.666Z,175.0,task
14483,349,END_OF_NR,Conversion,11707.0,R1000,2021-04-10T14:52:13.089Z,2021-04-10T14:52:25.007Z,171.0,task
14484,349,END_OF_NR,Landing,6059.0,R1000,2021-04-11T13:45:56.447Z,2021-04-11T13:46:03.150Z,180.0,task
14485,349,END_OF_NR,Secret Number,29625.0,R1000,2021-04-11T14:58:16.844Z,2021-04-11T14:58:46.673Z,178.0,task
14486,349,END_OF_NR,Distance,11116.0,R1000,2021-04-13T06:11:51.031Z,2021-04-13T06:12:02.319Z,176.0,task
14487,349,END_OF_NR,Landing,6091.0,R1000,2021-04-14T16:11:02.232Z,2021-04-14T16:11:09.268Z,179.0,task
14488,349,END_OF_NR,Estimation,1691.0,R1000,2021-04-15T09:18:08.562Z,2021-04-15T09:18:11.242Z,167.0,task
14489,349,END_OF_NR,Estimation,1418.0,R1000,2021-04-17T10:33:34.499Z,2021-04-17T10:33:36.578Z,167.0,task
14490,349,END_OF_NR,Order,3431.0,R1000,2021-04-18T08:30:05.638Z,2021-04-18T08:30:09.266Z,177.0,task
14491,349,END_OF_NR,Landing,6055.0,R1000,2021-04-19T08:07:14.293Z,2021-04-19T08:07:25.697Z,179.0,task
14492,349,END_OF_NR,Distance,8926.0,R1000,2021-04-21T17:07:09.049Z,2021-04-21T17:07:18.168Z,176.0,task
14493,349,NORMAL,Calculator: Division,4771.0,R1000,2021-04-21T17:19:37.558Z,2021-04-21T17:19:42.378Z,246.0,task
